Iteration,Phase2_ArterialPrecision,Phase2_PortalPrecision,Phase2_PreContrastPrecision,Phase2_ArterialRecall,Phase2_PortalRecall,Phase2_PreContrastRecall,Phase2_ArterialF1,Phase2_PortalF1,Phase2_PreContrastF1
948,1,0.977611940298508,0,0.7,1,0,0.823529411764706,0.988679245283019,0
949,1,0.972477064220184,0,0.625,1,0,0.769230769230769,0.986046511627907,0
950,1,0.933333333333333,0,0.533333333333333,1,0,0.695652173913044,0.96551724137931,0
951,1,0.96551724137931,0,0.555555555555556,1,0,0.714285714285714,0.982456140350877,0
952,0.9,0.973684210526316,0,0.75,0.991071428571429,0,0.818181818181818,0.982300884955752,0
953,1,0.958333333333333,0,0.642857142857143,1,0,0.782608695652174,0.978723404255319,0
954,0.888888888888889,0.982456140350877,0,0.888888888888889,0.991150442477876,0,0.888888888888889,0.986784140969163,0
955,1,0.954128440366973,0,0.444444444444444,1,0,0.615384615384615,0.976525821596244,0
956,1,0.981308411214953,0,0.5,1,0,0.666666666666667,0.990566037735849,0
957,1,0.982300884955752,0,0.833333333333333,1,0,0.909090909090909,0.991071428571429,0
958,1,0.974137931034483,0,0.625,1,0,0.769230769230769,0.986899563318777,0
959,1,0.973214285714286,0,0.714285714285714,1,0,0.833333333333333,0.986425339366516,0
960,0.833333333333333,0.967479674796748,0,0.625,0.991666666666667,0,0.714285714285714,0.979423868312757,0
961,1,0.948717948717949,0,0.571428571428571,1,0,0.727272727272727,0.973684210526316,0
962,1,0.972477064220184,0,0.75,1,0,0.857142857142857,0.986046511627907,0
963,1,0.970149253731343,0,0.6,1,0,0.75,0.984848484848485,0
964,1,0.950819672131147,0,0.583333333333333,1,0,0.736842105263158,0.974789915966387,0
965,1,0.941666666666667,0,0.4,1,0,0.571428571428572,0.969957081545064,0
966,1,0.962406015037594,0,0.5,1,0,0.666666666666667,0.980842911877395,0
967,0.916666666666667,0.990291262135922,0,0.916666666666667,0.990291262135922,0,0.916666666666667,0.990291262135922,0
968,1,0.965217391304348,0,0.636363636363636,1,0,0.777777777777778,0.982300884955752,0
969,1,0.968,0,0.625,1,0,0.769230769230769,0.983739837398374,0
970,1,0.982456140350877,0,0.8,1,0,0.888888888888889,0.991150442477876,0
971,0.833333333333333,0.982300884955752,0,0.714285714285714,0.991071428571429,0,0.769230769230769,0.986666666666667,0
972,0.875,0.991228070175439,0,0.875,0.991228070175439,0,0.875,0.991228070175439,0
973,1,0.975,0,0.666666666666667,1,0,0.8,0.987341772151899,0
974,1,0.974789915966387,0,0.7,1,0,0.823529411764706,0.987234042553191,0
975,1,0.965217391304348,0,0.666666666666667,1,0,0.8,0.982300884955752,0
976,1,0.975609756097561,0,0.8,1,0,0.888888888888889,0.987654320987654,0
977,1,0.963636363636364,0,0.6,1,0,0.75,0.981481481481482,0
978,1,0.964601769911504,0,0.428571428571429,1,0,0.6,0.981981981981982,0
979,1,0.972972972972973,0,0.727272727272727,1,0,0.842105263157895,0.986301369863014,0
980,0.857142857142857,0.977099236641221,0,0.666666666666667,0.992248062015504,0,0.75,0.984615384615385,0
981,1,0.99009900990099,0,0.875,1,0,0.933333333333333,0.995024875621891,0
982,1,0.974137931034483,0,0.625,1,0,0.769230769230769,0.986899563318777,0
983,1,0.939130434782609,0,0.533333333333333,1,0,0.695652173913044,0.968609865470852,0
984,0.857142857142857,0.973214285714286,0,0.666666666666667,0.990909090909091,0,0.75,0.981981981981982,0
985,1,0.948717948717949,0,0.571428571428571,1,0,0.727272727272727,0.973684210526316,0
986,0.75,0.991452991452991,0,0.75,0.991452991452991,0,0.75,0.991452991452991,0
987,0.875,0.966386554621849,0,0.636363636363636,0.991379310344828,0,0.736842105263158,0.978723404255319,0
988,0.875,0.975609756097561,0,0.875,0.991735537190083,0,0.875,0.983606557377049,0
989,1,0.981981981981982,0,0.818181818181818,1,0,0.9,0.990909090909091,0
990,1,0.949152542372881,0,0.285714285714286,1,0,0.444444444444444,0.973913043478261,0
991,1,0.966101694915254,0,0.625,1,0,0.769230769230769,0.982758620689655,0
992,0.857142857142857,0.930434782608696,0,0.461538461538462,0.990740740740741,0,0.6,0.959641255605381,0
993,1,0.968421052631579,0,0.625,1,0,0.769230769230769,0.983957219251337,0
994,1,0.981651376146789,0,0.857142857142857,1,0,0.923076923076923,0.990740740740741,0
995,1,0.975,0,0.75,1,0,0.857142857142857,0.987341772151899,0
996,1,0.952755905511811,0,0.5,1,0,0.666666666666667,0.975806451612903,0
997,1,0.943548387096774,0,0.5,1,0,0.666666666666667,0.970954356846473,0
998,1,0.963302752293578,0,0.692307692307692,1,0,0.818181818181818,0.981308411214953,0
999,1,0.981818181818182,0,0.888888888888889,1,0,0.941176470588235,0.990825688073394,0
1000,1,0.991666666666667,0,0.9,1,0,0.947368421052632,0.99581589958159,0
