Iteration,Accuracy,MacroPrecision,MacroRecall,MacroF1,ArterialPrecision,PortalVenousPrecision,PreContrastPrecision,ArterialRecall,PortalVenousRecall,PreContrastRecall,ArterialF1,PortalVenousF1,PreContrastF1,WeightedPrecision,WeightedRecall,WeightedF1,BalancedAccuracy,CohensKappa,Phase1_Count,Phase1_Accuracy,Phase2_Count,Phase2_Accuracy,Phase3_Count,Phase3_Accuracy,AortaMultiplier,PortalVeinMultiplier,AortaCutoff,PortalVeinCutoff,BoundaryHits,TrainArterial,TrainPortalVenous,TrainPreContrast,TestArterial,TestPortalVenous,TestPreContrast
63,0.954098360655738,0.961003867524615,0.944302792342008,0.952580132815459,0.985294117647059,0.906976744186046,0.990740740740741,0.858974358974359,0.983193277310924,0.990740740740741,0.917808219178082,0.943548387096774,0.990740740740741,0.956666143392164,0.954098360655738,0.953676390689857,0.944302792342008,0.929660989029091,58,1,117,0.991452991452991,130,0.9,0.96,0.1,157.32,98.3,0,314,550,562,156,238,216
64,0.970491803278689,0.977272727272727,0.954545454545455,0.965775401069519,1,0.931818181818182,1,0.863636363636364,1,1,0.926829268292683,0.964705882352941,1,0.972503725782414,0.970491803278688,0.969932967989275,0.954545454545455,0.953920531802387,51,1,121,0.983471074380165,133,0.947368421052632,1,0.1,157.75,97.225,0,338,542,546,132,246,232
65,0.970491803278689,0.975150429470396,0.96288032454361,0.968976534621607,1,0.966101694915254,0.959349593495935,0.914285714285714,0.982758620689655,0.991596638655462,0.955223880597015,0.974358974358974,0.975206611570248,0.971247207331757,0.970491803278688,0.97029803096489,0.96288032454361,0.954417137163733,54,1,124,0.967741935483871,127,0.960629921259842,0.9,-0.0999999999999999,166.675,88.2,0,330,556,540,140,232,238
66,0.954098360655738,0.958514860862378,0.941441441441441,0.949901438426893,0.984375,0.907563025210084,0.983606557377049,0.851351351351351,0.972972972972973,1,0.91304347826087,0.939130434782609,0.991735537190083,0.956118139946116,0.954098360655738,0.953498229885193,0.941441441441441,0.929351422898743,56,1,109,0.981651376146789,140,0.914285714285714,0.92,0.1,166.87,98.05,0,322,566,538,148,222,240
67,0.963934426229508,0.968468970642884,0.953479284009141,0.960915673435583,0.983333333333333,0.930769230769231,0.991304347826087,0.893939393939394,0.983739837398374,0.982758620689655,0.936507936507936,0.956521739130435,0.987012987012987,0.965166949942431,0.963934426229508,0.963787554806799,0.953479284009141,0.943835272453336,50,1,126,0.96031746031746,129,0.953488372093023,1.11,0.01,157.7225,93.5225,0,338,542,546,132,246,232
68,0.967213114754098,0.97329145504767,0.958366252941526,0.965771193246271,1,0.974137931034483,0.945736434108527,0.909090909090909,0.974137931034483,0.991869918699187,0.952380952380952,0.974137931034483,0.968253968253968,0.968280594738849,0.967213114754098,0.967056986729118,0.958366252941526,0.94894713936594,46,1,125,0.976,134,0.947761194029851,0.98,-0.0600000000000001,157.035,86.06,0,338,556,532,132,232,246
69,0.960655737704918,0.963003663003663,0.953622100493677,0.958289921159074,0.971428571428571,0.971428571428571,0.946153846153846,0.906666666666667,0.962264150943396,0.991935483870968,0.937931034482759,0.966824644549763,0.968503937007874,0.96115294541524,0.960655737704918,0.960402387204781,0.953622100493677,0.939529120198265,60,0.983333333333333,110,0.972727272727273,135,0.940740740740741,0.93,-0.12,157.4,86.2,0,320,576,530,150,212,248
70,0.977049180327869,0.973075564971751,0.971051881007387,0.972062669741544,0.953125,0.966101694915254,1,0.938461538461538,0.982758620689655,0.991935483870968,0.945736434108527,0.974358974358974,0.995951417004049,0.977117775771047,0.977049180327869,0.977037655577696,0.971051881007387,0.964372131831456,55,0.981818181818182,122,0.967213114754098,128,0.984375,0.83,-0.15,166.07,86.05,0,340,556,530,130,232,248
71,0.977049180327869,0.979543094496366,0.974394043005851,0.976961784312975,1,0.97196261682243,0.966666666666667,0.951219512195122,0.97196261682243,1,0.975,0.97196261682243,0.983050847457627,0.977486338797814,0.977049180327869,0.976996387885524,0.974394043005851,0.965148547175971,65,1,114,0.973684210526316,126,0.968253968253968,0.9,-0.13,157.1,86.11,0,306,574,546,164,214,232
72,0.947540983606557,0.949127524190602,0.93831663228215,0.943691116953772,0.954545454545455,0.91869918699187,0.974137931034483,0.875,0.965811965811966,0.974137931034483,0.91304347826087,0.941666666666667,0.974137931034483,0.948246156083021,0.947540983606557,0.947259444048468,0.93831663228215,0.91924006222487,55,0.981818181818182,127,0.913385826771654,123,0.967479674796748,0.94,0.01,157.02,86.4875,0,326,554,546,144,234,232
73,0.980327868852459,0.982905982905983,0.966666666666667,0.974718690632763,1,0.948717948717949,1,0.9,1,1,0.947368421052632,0.973684210526316,1,0.981336696090794,0.980327868852459,0.98006902502157,0.966666666666667,0.968899765473641,50,1,104,0.980769230769231,151,0.973509933774834,0.88,0.16,156.78,100.44,0,350,566,510,120,222,268
74,0.944262295081967,0.947446885681155,0.93629599366117,0.941838435593428,0.969230769230769,0.952755905511811,0.920353982300885,0.875,0.952755905511811,0.981132075471698,0.91970802919708,0.952755905511811,0.949771689497717,0.945384057404948,0.944262295081967,0.943917302258845,0.93629599366117,0.913924765098443,56,1,133,0.954887218045113,116,0.905172413793103,0.99,-0.11,157.3575,86.3625,0,326,534,566,144,254,212
75,0.947540983606557,0.953675082013978,0.931657112666755,0.94253752822784,0.982456140350877,0.968,0.910569105691057,0.835820895522388,0.968,0.991150442477876,0.903225806451613,0.968,0.949152542372881,0.949897935562617,0.947540983606557,0.946788086296373,0.931657112666755,0.918233303173486,48,0.979166666666667,132,0.96969696969697,125,0.912,0.95,-0.13,157.825,86.35,0,336,538,552,134,250,226
76,0.950819672131147,0.956517638181475,0.939412794985251,0.947888057723615,0.982456140350877,0.895161290322581,0.991935483870968,0.875,0.982300884955752,0.9609375,0.925619834710744,0.936708860759494,0.976190476190476,0.954092330243907,0.950819672131147,0.950951316851447,0.939412794985251,0.923100196661792,50,1,110,0.981818181818182,145,0.910344827586207,0.93,0.15,157.4,98.3875,0,342,562,522,128,226,256
77,0.950819672131147,0.95517152012063,0.928227226392364,0.94150663792473,0.981481481481482,0.891666666666667,0.99236641221374,0.803030303030303,0.981651376146789,1,0.883333333333333,0.934497816593887,0.996168582375479,0.954023206663052,0.950819672131147,0.949712058090314,0.928227226392364,0.922916210341864,48,1,105,0.952380952380952,152,0.934210526315789,0.92,0.23,157.83,100.5,0,338,570,518,132,218,260
78,0.960655737704918,0.966723646723647,0.953766918193796,0.960201575705545,1,0.94017094017094,0.96,0.91304347826087,0.956521739130435,0.991735537190083,0.954545454545454,0.948275862068966,0.975609756097561,0.96157264957265,0.960655737704918,0.96053816717827,0.953766918193796,0.939099470864255,50,1,116,0.96551724137931,139,0.942446043165468,1.08,0.0700000000000001,157.84,94.35,0,332,558,536,138,230,242
79,0.980327868852459,0.981458333333333,0.974449784973438,0.977941502390199,0.984375,0.96,1,0.940298507462687,1,0.983050847457627,0.961832061068702,0.979591836734694,0.991452991452991,0.980829918032787,0.980327868852459,0.980279414725309,0.974449784973438,0.969524888008127,56,0.982142857142857,118,0.974576271186441,131,0.984732824427481,0.89,0.12,157.2,98.44,0,336,548,542,134,240,236
80,0.967213114754098,0.965656565656566,0.955368346226458,0.96048490620533,0.95,0.946969696969697,1,0.890625,0.984251968503937,0.991228070175439,0.919354838709677,0.965250965250965,0.995594713656388,0.967426726279185,0.967213114754098,0.966961900397115,0.955368346226458,0.948773073111742,51,0.980392156862745,125,0.976,129,0.953488372093023,0.89,0.0800000000000001,157.6425,97.22,0,342,534,550,128,254,228
81,0.973770491803279,0.975198253586385,0.970664704978151,0.972926198061694,0.983333333333333,0.976744186046512,0.96551724137931,0.951612903225806,0.969230769230769,0.991150442477876,0.967213114754098,0.972972972972973,0.978165938864629,0.973924128290411,0.973770491803279,0.973726067845717,0.970664704978151,0.958941222003466,53,1,133,0.977443609022556,119,0.957983193277311,0.87,-0.12,157.9025,86.18,0,346,528,552,124,260,226
82,0.960655737704918,0.96275951171701,0.946885836504307,0.954756700194352,0.966666666666667,0.930232558139535,0.991379310344828,0.865671641791045,0.983606557377049,0.991379310344828,0.913385826771653,0.956175298804781,0.991379310344828,0.961491930359639,0.960655737704918,0.960164710976669,0.946885836504307,0.938807242814867,52,0.980769230769231,115,0.965217391304348,138,0.949275362318841,1.05,0.15,157.875,100.35,0,336,544,546,134,244,232
83,0.980327868852459,0.983333333333333,0.970588235294118,0.976919217260411,1,0.95,1,0.911764705882353,1,1,0.953846153846154,0.974358974358974,1,0.981311475409836,0.980327868852459,0.980126103404792,0.970588235294118,0.9695,54,1,113,0.973451327433628,138,0.978260869565217,0.86,0.12,157.425,100.15,0,334,560,532,136,228,246
84,0.973770491803279,0.977550130775937,0.970195195195195,0.973858776396628,1,0.972972972972973,0.959677419354839,0.945945945945946,0.972972972972973,0.991666666666667,0.972222222222222,0.972972972972973,0.975409836065574,0.974299312533051,0.973770491803279,0.973749589417421,0.970195195195195,0.959765186992942,57,1,121,0.975206611570248,127,0.960629921259842,0.91,-0.13,157.255,86.37,0,322,566,538,148,222,240
85,0.967213114754098,0.969704053154264,0.958885390703572,0.964264377612352,0.984848484848485,0.956521739130435,0.967741935483871,0.902777777777778,0.982142857142857,0.991735537190083,0.942028985507246,0.969162995594714,0.979591836734694,0.967659999623764,0.967213114754098,0.966894933468943,0.958885390703572,0.949494113166305,55,1,124,0.951612903225806,126,0.968253968253968,1.01,-0.0999999999999999,156.92,88.125,0,326,564,536,144,224,242
86,0.963934426229508,0.966806660772178,0.957368368177828,0.962064366537379,0.986111111111111,0.94017094017094,0.974137931034483,0.89873417721519,0.982142857142857,0.991228070175439,0.940397350993378,0.960698689956332,0.982608695652174,0.964766056442145,0.963934426229508,0.963629623960439,0.957368368177828,0.945008113557016,65,1,121,0.933884297520661,119,0.974789915966387,1.01,-0.13,157.415,86.175,0,312,564,550,158,224,228
87,0.980327868852459,0.980033416875522,0.978605526868424,0.979318951390677,0.983333333333333,0.964285714285714,0.992481203007519,0.967213114754098,0.990825688073395,0.977777777777778,0.975206611570248,0.97737556561086,0.985074626865672,0.980575208513086,0.980327868852459,0.980349556013884,0.978605526868424,0.96908888213236,43,0.976744186046512,120,0.975,142,0.985915492957746,1.04,0.01,157.76,93.01,0,348,570,508,122,218,270
88,0.970491803278689,0.975444444444444,0.963420895011551,0.969395388711616,1,0.968,0.958333333333333,0.923076923076923,0.975806451612903,0.991379310344828,0.96,0.971887550200803,0.974576271186441,0.971143169398907,0.970491803278688,0.970376733385334,0.963420895011551,0.954023951092873,52,1,129,0.968992248062015,124,0.959677419354839,0.81,-0.05,166.75,88.4,0,340,540,546,130,248,232
89,0.980327868852459,0.980854944436791,0.974401496789556,0.97761757060695,0.984375,0.966386554621849,0.991803278688525,0.940298507462687,0.982905982905983,1,0.961832061068702,0.974576271186441,0.995884773662551,0.980421470859239,0.980327868852459,0.980230260437985,0.974401496789556,0.969526410444282,54,1,126,0.968253968253968,125,0.984,1.01,-0.0900000000000001,157.92,86.23,0,336,554,536,134,234,242
90,0.973770491803279,0.974522230119245,0.966972878390201,0.970732876723145,0.985074626865672,0.946428571428571,0.992063492063492,0.916666666666667,1,0.984251968503937,0.949640287769784,0.972477064220183,0.988142292490119,0.974553656386296,0.973770491803279,0.973608985813144,0.966972878390201,0.959553765312381,57,0.982456140350877,118,0.949152542372881,130,0.992307692307692,0.97,-0.17,157.9975,83.1175,0,326,576,524,144,212,254
91,0.980327868852459,0.985185185185185,0.970595121037599,0.977835732384495,1,0.955555555555556,1,0.920634920634921,1,0.991150442477876,0.958677685950413,0.977272727272727,0.995555555555556,0.98120218579235,0.980327868852459,0.980205422330609,0.970595121037599,0.969139966273187,53,1,126,0.992063492063492,126,0.96031746031746,0.86,-0.03,157.86,94.47,0,344,530,552,126,258,226
92,0.967213114754098,0.968624410415455,0.961327561327561,0.964962191744144,0.96969696969697,0.955223880597015,0.980952380952381,0.914285714285714,0.96969696969697,1,0.941176470588235,0.962406015037594,0.990384615384615,0.967234214280948,0.967213114754098,0.96698217151067,0.961327561327561,0.94908350305499,52,1,133,0.962406015037594,120,0.958333333333333,0.92,0.18,157.75,98.325,0,330,524,572,140,264,206
93,0.973770491803279,0.978258819090738,0.965643609711406,0.971910280374413,1,0.943548387096774,0.991228070175439,0.905405405405405,0.991525423728814,1,0.950354609929078,0.966942148760331,0.995594713656388,0.974909775761456,0.973770491803279,0.973533171579156,0.965643609711406,0.959704721483659,60,1,112,0.982142857142857,133,0.954887218045113,0.99,0.0900000000000001,157.13,100.32,0,322,552,552,148,236,226
94,0.960655737704918,0.964362673843852,0.955010901386045,0.959664005273556,0.986301369863014,0.961904761904762,0.94488188976378,0.911392405063291,0.961904761904762,0.991735537190083,0.947368421052632,0.961904761904762,0.967741935483871,0.961470547149493,0.960655737704918,0.960455342481004,0.955010901386045,0.939867906548812,59,1,115,0.956521739130435,131,0.946564885496183,1.03,-0.11,157.305,88.28,0,312,578,536,158,210,242
95,0.960655737704918,0.962045102593883,0.954873507387168,0.958445889768424,0.971428571428571,0.959349593495935,0.955357142857143,0.906666666666667,0.967213114754098,0.990740740740741,0.937931034482759,0.963265306122449,0.972727272727273,0.960906113744978,0.960655737704918,0.960386034058004,0.954873507387168,0.939676627165296,55,1,131,0.954198473282443,119,0.949579831932773,0.85,-0.0800000000000001,166.35,88.46,0,320,544,562,150,244,216
96,0.973770491803279,0.975738805007098,0.965078593420839,0.970379422860831,0.984126984126984,0.943089430894309,1,0.911764705882353,1,0.983471074380165,0.946564885496183,0.97071129707113,0.991666666666667,0.974816422637294,0.973770491803279,0.973641276526748,0.965078593420839,0.959383427106569,51,0.980392156862745,119,0.974789915966387,135,0.97037037037037,0.84,0.17,166.2,98.2875,0,334,556,536,136,232,242
97,0.970491803278689,0.970600840336134,0.965431002436909,0.968009018807929,0.970588235294118,0.968,0.973214285714286,0.929577464788732,0.975806451612903,0.990909090909091,0.949640287769784,0.971887550200803,0.981981981981982,0.970483069293291,0.970491803278689,0.970349294014991,0.965431002436909,0.954535667555526,54,0.981481481481482,134,0.970149253731343,117,0.965811965811966,0.84,-0.0900000000000001,166.94,86.32,0,328,540,558,142,248,220
98,0.957377049180328,0.956332452686835,0.952061704274094,0.954192299778974,0.953125,0.947368421052632,0.968503937007874,0.924242424242424,0.955752212389381,0.976190476190476,0.938461538461538,0.951541850220264,0.972332015810277,0.957345500465375,0.957377049180328,0.957300080673594,0.952061704274094,0.933825124755912,53,0.981132075471698,118,0.940677966101695,134,0.962686567164179,0.89,-0.19,156.8675,83.0725,0,338,562,526,132,226,252
99,0.99016393442623,0.992,0.986640211640212,0.989312846458072,1,0.976,1,0.968253968253968,1,0.991666666666667,0.983870967741935,0.987854251012146,0.99581589958159,0.9904,0.99016393442623,0.990163926363982,0.986640211640212,0.984661033997184,57,1,121,0.991735537190083,127,0.984251968503937,0.86,0.0800000000000001,157.45,93.34,0,344,544,538,126,244,240
100,0.960655737704918,0.962177244710978,0.955459174756376,0.958806442001416,0.971014492753623,0.96551724137931,0.95,0.917808219178082,0.957264957264957,0.991304347826087,0.943661971830986,0.96137339055794,0.970212765957447,0.960982213811127,0.960655737704918,0.960467143357532,0.955459174756376,0.939619902336017,56,0.982142857142857,123,0.967479674796748,126,0.944444444444444,0.86,-0.0600000000000001,168.1,88.38,0,324,554,548,146,234,230
101,0.957377049180328,0.966407544879427,0.94527417027417,0.955724044323142,1,0.908396946564885,0.990825688073395,0.844155844155844,0.991666666666667,1,0.915492957746479,0.948207171314741,0.995391705069124,0.960710845572829,0.957377049180328,0.956656139185945,0.94527417027417,0.934493127147766,60,1,116,0.982758620689655,129,0.914728682170543,1.04,0.13,157.8,97.13,0,316,548,562,154,240,216
102,0.960655737704918,0.967635327635328,0.948639893845373,0.958043462858871,1,0.92,0.982905982905983,0.863013698630137,0.982905982905983,1,0.926470588235294,0.950413223140496,0.991379310344828,0.962866190276026,0.960655737704918,0.960128920453343,0.948639893845373,0.93934974977629,57,1,111,0.972972972972973,137,0.934306569343066,1.05,0.13,157.9,97.24,0,324,554,548,146,234,230
103,0.973770491803279,0.975175811496734,0.964196872778962,0.969655265827362,0.983870967741935,0.964912280701754,0.976744186046512,0.91044776119403,0.982142857142857,1,0.945736434108527,0.973451327433628,0.988235294117647,0.973964910554645,0.973770491803279,0.973470612513643,0.964196872778962,0.959230730672192,54,1,118,0.957627118644068,133,0.977443609022556,1.01,-0.04,156.925,86.36,0,336,564,526,134,224,252
104,0.937704918032787,0.945590230664857,0.917744470903177,0.931459286624622,0.963636363636364,0.873134328358209,1,0.803030303030303,0.991525423728814,0.958677685950413,0.87603305785124,0.928571428571428,0.978902953586498,0.943048690971373,0.937704918032787,0.937170058274022,0.917744470903177,0.902681915125867,49,0.979591836734694,119,0.966386554621849,137,0.897810218978102,0.94,0.12,157.43,98.27,0,338,552,536,132,236,242
105,0.970491803278689,0.97538578691572,0.961721758439441,0.968505580806497,1,0.958677685950413,0.967479674796748,0.91044776119403,0.983050847457627,0.991666666666667,0.953125,0.97071129707113,0.979423868312757,0.97121812432052,0.970491803278688,0.970275974596473,0.961721758439441,0.954173622704508,53,1,127,0.960629921259842,125,0.968,0.9,-0.18,166.8,86.46,0,336,552,538,134,236,240
106,0.983606557377049,0.983588943131732,0.981422051062616,0.982504302340184,0.986486486486487,0.991803278688525,0.972477064220184,0.960526315789474,0.983739837398374,1,0.973333333333333,0.987755102040816,0.986046511627907,0.983761787078692,0.983606557377049,0.983567675793154,0.981422051062616,0.97493466576815,60,1,131,0.99236641221374,114,0.964912280701754,1.03,-0.12,157.8925,86.52,0,318,542,566,152,246,212
107,0.967213114754098,0.969536618035819,0.961850342760245,0.965678185993334,0.985915492957746,0.955752212389381,0.966942148760331,0.921052631578947,0.972972972972973,0.991525423728814,0.952380952380952,0.964285714285714,0.97907949790795,0.967597529815505,0.967213114754098,0.967042778425589,0.961850342760245,0.949842126036048,57,1,123,0.959349593495935,125,0.96,0.93,-0.0900000000000001,157.4925,88.2525,0,318,566,542,152,222,236
108,0.960655737704918,0.96245314140051,0.955618401206637,0.959023594053539,0.969230769230769,0.973684210526316,0.944444444444444,0.926470588235294,0.948717948717949,0.991666666666667,0.947368421052632,0.961038961038961,0.967479674796748,0.961187141877392,0.960655737704918,0.960525154258187,0.955618401206637,0.939149084742381,55,0.981818181818182,121,0.975206611570248,129,0.937984496124031,0.91,-0.12,157.805,86.52,0,334,554,538,136,234,240
109,0.940983606557377,0.947854640902769,0.928638259924218,0.938148056942954,0.984615384615385,0.966386554621849,0.892561983471074,0.82051282051282,0.974576271186441,0.990825688073395,0.895104895104895,0.970464135021097,0.939130434782609,0.94466514637287,0.940983606557377,0.939993990629428,0.928638259924218,0.909590936038469,57,1,127,0.960629921259842,121,0.892561983471074,1.02,-0.11,157.095,86.335,0,314,552,560,156,236,218
